"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","HEALTHEXP","TOT","USD_CAP","A","2006",902.61,
"POL","HEALTHEXP","TOT","USD_CAP","A","2007",1050.561,
"POL","HEALTHEXP","TOT","USD_CAP","A","2008",1222.748,
"POL","HEALTHEXP","TOT","USD_CAP","A","2009",1315.65,
"POL","HEALTHEXP","TOT","USD_CAP","A","2010",1422.816,"B"
"POL","HEALTHEXP","TOT","USD_CAP","A","2011",1496.615,
"POL","HEALTHEXP","TOT","USD_CAP","A","2012",1578.599,
"POL","HEALTHEXP","TOT","USD_CAP","A","2013",1670.783,
"POL","HEALTHEXP","TOT","USD_CAP","A","2014",1687.056,
"POL","HEALTHEXP","TOT","USD_CAP","A","2015",1802.995,
"POL","HEALTHEXP","TOT","USD_CAP","A","2016",1915.052,
"POL","HEALTHEXP","TOT","USD_CAP","A","2017",2047.73,
"POL","HEALTHEXP","TOT","USD_CAP","A","2018",2056.358,"P"
"PRT","HEALTHEXP","TOT","USD_CAP","A","1970",44.556,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1971",54.302,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1972",77.289,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1973",97.345,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1974",111.331,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1975",149.452,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1976",158.407,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1977",157.89,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1978",179.685,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1979",190.982,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1980",255.267,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1981",288.87,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1982",315.216,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1983",308.838,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1984",313.973,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1985",371.275,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1986",463.03,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1987",494.48,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1988",574.914,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1989",577.759,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1990",629.785,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1991",733.392,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1992",789.968,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1993",823.123,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1994",861.771,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1995",1008.669,"B"
"PRT","HEALTHEXP","TOT","USD_CAP","A","1996",1085.132,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1997",1143.267,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1998",1193.702,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1999",1319.759,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2000",1599.426,"B"
"PRT","HEALTHEXP","TOT","USD_CAP","A","2001",1665.389,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2002",1792.284,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2003",1876.249,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2004",2035.41,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2005",2135.366,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2006",2186.499,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2007",2253.204,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2008",2386.065,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2009",2457.329,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2010",2528.8,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2011",2408.055,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2012",2345.629,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2013",2417.038,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2014",2450.887,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2015",2540.072,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2016",2667.691,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2017",2758.526,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2018",2861.383,"P"
"SVK","HEALTHEXP","TOT","USD_CAP","A","1997",648.711,"D"
"SVK","HEALTHEXP","TOT","USD_CAP","A","1998",662.978,"D"
"SVK","HEALTHEXP","TOT","USD_CAP","A","1999",658.135,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2000",690.069,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2001",758.523,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2002",868.625,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2003",876.585,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2004",1100.807,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2005",1191.447,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2006",1341.482,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2007",1583.864,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2008",1687.058,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2009",1813.552,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2010",2010.418,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2011",1974.761,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2012",2097.401,"B"
"SVK","HEALTHEXP","TOT","USD_CAP","A","2013",2153.698,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2014",2010.11,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2015",2059.654,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2016",2187.367,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2017",2187.762,
"SVK","HEALTHEXP","TOT","USD_CAP","A","2018",2290.33,"E"
"ESP","HEALTHEXP","TOT","USD_CAP","A","1970",82.866,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1971",102.049,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1972",120.122,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1973",132.541,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1974",163.683,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1975",185.362,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1976",221.95,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1977",252.6,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1978",276.564,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1979",296.518,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1980",329.951,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1981",360.38,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1982",388.64,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1983",420.167,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1984",428.919,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1985",444.41,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1986",471.367,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1987",521.353,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1988",636.936,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1989",712.45,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1990",820.839,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1991",897.721,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1992",979.334,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1993",1027.845,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1994",1051.74,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1995",1125.359,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1996",1178.921,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1997",1230.664,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1998",1301.488,
"ESP","HEALTHEXP","TOT","USD_CAP","A","1999",1370.226,"B"
"ESP","HEALTHEXP","TOT","USD_CAP","A","2000",1523.18,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2001",1634.843,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2002",1803.5,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2003",2008.939,"B"
"ESP","HEALTHEXP","TOT","USD_CAP","A","2004",2116.38,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2005",2203.176,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2006",2379.078,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2007",2468.763,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2008",2658.03,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2009",2737.591,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2010",2724.801,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2011",2724.201,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2012",2726.366,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2013",2764.268,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2014",2852.743,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2015",3024.647,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2016",3105.646,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2017",3224.091,
"ESP","HEALTHEXP","TOT","USD_CAP","A","2018",3322.619,"E"
"SWE","HEALTHEXP","TOT","USD_CAP","A","1970",271.768,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1971",306.17,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1972",331.121,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1973",359.117,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1974",419.712,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1975",501.417,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1976",559.952,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1977",648.111,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1978",693.944,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1979",771.807,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1980",897.331,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1981",964.888,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1982",1022.674,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1983",1061.472,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1984",1121.557,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1985",1119.595,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1986",1153.996,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1987",1234.701,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1988",1301.594,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1989",1411.721,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1990",1488.214,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1991",1478.949,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1992",1535.666,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1993",1520.923,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","1994",1517.293,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1995",1593.048,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1996",1689.906,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1997",1708.238,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1998",1807.774,
"SWE","HEALTHEXP","TOT","USD_CAP","A","1999",1959.359,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2000",2194.808,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2001",2414.137,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2002",2656.868,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2003",2696.823,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2004",2793.38,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2005",2831.235,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2006",3026.053,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2007",3233.318,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2008",3433.666,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2009",3472.578,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2010",3446.016,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2011",4484.426,"B"
"SWE","HEALTHEXP","TOT","USD_CAP","A","2012",4693.916,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2013",4750.497,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2014",4882.123,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2015",5027.333,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2016",5048.876,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2017",5264.4,
"SWE","HEALTHEXP","TOT","USD_CAP","A","2018",5447.109,"P"
"CHE","HEALTHEXP","TOT","USD_CAP","A","1970",326.182,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1971",376.601,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1972",405.421,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1973",440.143,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1974",507.75,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1975",584.453,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1976",636.128,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1977",689.717,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1978",763.445,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1979",842.446,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1980",959.56,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1981",1067.218,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1982",1145.542,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1983",1250.751,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1984",1299.536,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1985",1485.565,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1986",1599.492,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1987",1718.693,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1988",1854.858,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1989",2016.179,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1990",2133.773,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1991",2332.036,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1992",2431.536,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1993",2489.613,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1994",2623.66,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1995",2731.736,"B"
"CHE","HEALTHEXP","TOT","USD_CAP","A","1996",2896.609,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1997",3010.449,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1998",3135.6,
"CHE","HEALTHEXP","TOT","USD_CAP","A","1999",3257.711,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2000",3490.571,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2001",3735.617,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2002",4079.823,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2003",4117.204,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2004",4314.567,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2005",4316.509,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2006",4401.263,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2007",4780.224,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2008",5105.168,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2009",5281.552,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2010",5296.132,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2011",5477.136,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2012",5795.883,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2013",6188.217,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2014",6439.034,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2015",6760.507,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2016",6942.187,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2017",7146.838,
"CHE","HEALTHEXP","TOT","USD_CAP","A","2018",7316.605,"E"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1975",41.765,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1976",37.807,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1977",55.541,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1978",61.946,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1979",66.75,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1980",73.429,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1981",90.39,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1982",80.066,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1983",88.742,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1984",91.277,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1985",69.317,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1986",95.719,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1987",98.762,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1988",119.172,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1989",127.912,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1990",151.795,
"TUR","HEALTHEXP","TOT","USD_CAP","A","1991",174.525,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1992",181.84,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1993",196.065,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1994",178.732,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1995",174.611,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1996",229.92,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1997",265.226,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1998",299.833,"D"
"TUR","HEALTHEXP","TOT","USD_CAP","A","1999",369.102,"B"
"TUR","HEALTHEXP","TOT","USD_CAP","A","2000",431.79,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2001",472.627,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2002",519.978,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2003",509.731,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2004",558.668,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2005",588.128,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2006",677.564,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2007",733.105,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2008",807.052,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2009",817.062,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2010",843.282,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2011",888.309,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2012",894.741,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2013",947.74,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2014",1006.772,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2015",1040.373,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2016",1126.755,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2017",1185.602,
"TUR","HEALTHEXP","TOT","USD_CAP","A","2018",1226.585,"E"
"GBR","HEALTHEXP","TOT","USD_CAP","A","1970",123.968,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1971",134.107,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1972",147.633,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1973",162.242,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1974",196.546,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1975",225.183,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1976",244.326,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1977",260.52,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1978",291.595,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1979",325.932,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1980",384.801,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1981",433.684,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1982",447.825,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1983",501.245,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1984",520.857,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1985",549.067,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1986",578.028,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1987",634.308,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1988",687.181,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1989",738.931,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1990",781.649,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1991",842.112,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1992",929.788,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1993",994.598,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1994",1057.499,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1995",1092.989,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1996",1170.692,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1997",1197.515,"B"
"GBR","HEALTHEXP","TOT","USD_CAP","A","1998",1249.778,
"GBR","HEALTHEXP","TOT","USD_CAP","A","1999",1355.559,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2000",1561.224,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2001",1744.409,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2002",1938.607,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2003",2075.671,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2004",2283.803,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2005",2318.468,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2006",2479.628,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2007",2581.759,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2008",2686.75,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2009",2788.696,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2010",2870.56,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2011",2909.888,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2012",2968.076,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2013",3573.575,"B"
"GBR","HEALTHEXP","TOT","USD_CAP","A","2014",3668.397,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2015",3703.081,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2016",3833.251,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2017",3942.903,
"GBR","HEALTHEXP","TOT","USD_CAP","A","2018",4069.569,"E"
"USA","HEALTHEXP","TOT","USD_CAP","A","1970",326.961,
"USA","HEALTHEXP","TOT","USD_CAP","A","1971",357.988,
"USA","HEALTHEXP","TOT","USD_CAP","A","1972",397.097,
"USA","HEALTHEXP","TOT","USD_CAP","A","1973",439.302,
"USA","HEALTHEXP","TOT","USD_CAP","A","1974",495.114,
"USA","HEALTHEXP","TOT","USD_CAP","A","1975",560.75,
"USA","HEALTHEXP","TOT","USD_CAP","A","1976",638.851,
"USA","HEALTHEXP","TOT","USD_CAP","A","1977",726.241,
"USA","HEALTHEXP","TOT","USD_CAP","A","1978",808.884,
"USA","HEALTHEXP","TOT","USD_CAP","A","1979",908.963,
"USA","HEALTHEXP","TOT","USD_CAP","A","1980",1036.3,
"USA","HEALTHEXP","TOT","USD_CAP","A","1981",1191.537,
"USA","HEALTHEXP","TOT","USD_CAP","A","1982",1329.669,
"USA","HEALTHEXP","TOT","USD_CAP","A","1983",1451.945,
"USA","HEALTHEXP","TOT","USD_CAP","A","1984",1590.667,
"USA","HEALTHEXP","TOT","USD_CAP","A","1985",1735.156,
"USA","HEALTHEXP","TOT","USD_CAP","A","1986",1847.773,
"USA","HEALTHEXP","TOT","USD_CAP","A","1987",1990.544,
"USA","HEALTHEXP","TOT","USD_CAP","A","1988",2210.695,
"USA","HEALTHEXP","TOT","USD_CAP","A","1989",2440.059,
"USA","HEALTHEXP","TOT","USD_CAP","A","1990",2700.355,
"USA","HEALTHEXP","TOT","USD_CAP","A","1991",2915.953,
"USA","HEALTHEXP","TOT","USD_CAP","A","1992",3113.846,
"USA","HEALTHEXP","TOT","USD_CAP","A","1993",3299.975,
"USA","HEALTHEXP","TOT","USD_CAP","A","1994",3441.954,
"USA","HEALTHEXP","TOT","USD_CAP","A","1995",3598.378,
"USA","HEALTHEXP","TOT","USD_CAP","A","1996",3747.624,
"USA","HEALTHEXP","TOT","USD_CAP","A","1997",3905.402,
"USA","HEALTHEXP","TOT","USD_CAP","A","1998",4083.054,
"USA","HEALTHEXP","TOT","USD_CAP","A","1999",4289.566,
"USA","HEALTHEXP","TOT","USD_CAP","A","2000",4557.152,
"USA","HEALTHEXP","TOT","USD_CAP","A","2001",4908.715,
"USA","HEALTHEXP","TOT","USD_CAP","A","2002",5326.083,
"USA","HEALTHEXP","TOT","USD_CAP","A","2003",5735.516,
"USA","HEALTHEXP","TOT","USD_CAP","A","2004",6094.229,
"USA","HEALTHEXP","TOT","USD_CAP","A","2005",6443.319,
"USA","HEALTHEXP","TOT","USD_CAP","A","2006",6807.131,
"USA","HEALTHEXP","TOT","USD_CAP","A","2007",7160.704,
"USA","HEALTHEXP","TOT","USD_CAP","A","2008",7403.141,
"USA","HEALTHEXP","TOT","USD_CAP","A","2009",7681.982,
"USA","HEALTHEXP","TOT","USD_CAP","A","2010",7939.349,
"USA","HEALTHEXP","TOT","USD_CAP","A","2011",8154.364,
"USA","HEALTHEXP","TOT","USD_CAP","A","2012",8423.311,
"USA","HEALTHEXP","TOT","USD_CAP","A","2013",8628.561,
"USA","HEALTHEXP","TOT","USD_CAP","A","2014",9042.281,
"USA","HEALTHEXP","TOT","USD_CAP","A","2015",9505.074,
"USA","HEALTHEXP","TOT","USD_CAP","A","2016",9903.651,
"USA","HEALTHEXP","TOT","USD_CAP","A","2017",10206.51,
"USA","HEALTHEXP","TOT","USD_CAP","A","2018",10586.084,"E"
"CHL","HEALTHEXP","TOT","USD_CAP","A","2000",589.21,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2001",618.865,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2002",653.681,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2003",707.557,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2004",767.547,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2005",811.603,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2006",960.406,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2007",1061.561,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2008",1130.149,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2009",1310.905,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2010",1254.092,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2011",1355.345,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2012",1485.173,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2013",1656.262,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2014",1751.892,
"CHL","HEALTHEXP","TOT","USD_CAP","A","2015",1837.686,
